Make,Transmission,Engine Type,Engine Capacity(CC),Mileage(kms),Year,Price,Model
Toyota,Manual,Petrol,1300.0,120000,2012,1900000,Corolla 
Honda,Automatic,Petrol,1800.0,187000,2009,1800000,Civic Reborn
Toyota,Automatic,Petrol,1600.0,105000,2011,1865000,Corolla 
Toyota,Automatic,Petrol,1000.0,104000,2017,2630000,Vitz 
Suzuki,Manual,Petrol,1000.0,15000,2010,1175000,Swift 
Suzuki,Automatic,Petrol,660.0,58000,2015,1700000,Wagon R
Toyota,Automatic,Petrol,1300.0,28000,2015,2750000,Corolla 
Suzuki,Manual,Petrol,1000.0,70000,2008,720000,Alto 
FAW,Manual,Petrol,1000.0,90000,2016,780000,X-PV 
Suzuki,Automatic,Petrol,1300.0,300000,2002,1330000,Swift 
Nissan,Automatic,Petrol,1500.0,100000,1997,819999,Sunny 
Toyota,Manual,Petrol,1300.0,79000,2012,1995000,Corolla 
Suzuki,Manual,Petrol,800.0,100000,2008,650000,Bolan 
Suzuki,Manual,Petrol,800.0,82000,2016,770000,Mehran 
Toyota,Manual,Diesel,2200.0,200000,1993,950000,Estima 
Suzuki,Manual,Petrol,800.0,47000,2017,1025000,Mehran 
Toyota,Automatic,Diesel,4200.0,82000,2005,7500000,Land Cruiser
Toyota,Automatic,Hybrid,1800.0,160000,2017,2950000,Prius 
Honda,Manual,Petrol,1300.0,122000,2011,1795000,City 
Honda,Automatic,Petrol,1800.0,29343,2018,3425000,Civic 
Toyota,Manual,Petrol,1300.0,115000,2012,2100000,Corolla 
Daihatsu,Automatic,Petrol,660.0,157000,2011,1040000,Hijet 
Daihatsu,Manual,Petrol,800.0,25000,2003,500000,Cuore 
Honda,Manual,Petrol,1300.0,164500,2007,1490000,City 
Toyota,Automatic,Petrol,1000.0,67000,2014,2200000,Vitz 
Honda,Automatic,Petrol,660.0,32000,2018,2260000,N Wgn
Toyota,Manual,Petrol,1300.0,85000,2016,2150000,Corolla 
Toyota,Automatic,Petrol,1800.0,14000,2017,3700000,Corolla 
Suzuki,Automatic,Petrol,660.0,147000,2008,965000,Alto 
Suzuki,Manual,Petrol,1000.0,15000,2018,1625000,Wagon R
Mercedes,Automatic,Petrol,2600.0,140000,2004,3100000,Benz E
Nissan,Automatic,Petrol,660.0,175000,2008,1050000,Pino 
Suzuki,Manual,Petrol,1000.0,92000,2005,550000,Cultus 
Suzuki,Manual,Petrol,1000.0,67000,2015,1550000,Wagon R
Suzuki,Manual,Petrol,800.0,64000,2007,520000,Mehran 
Suzuki,Manual,Petrol,800.0,100000,2006,565000,Bolan 
Honda,Automatic,Petrol,1800.0,100000,2014,2450000,Civic Rebirth
Honda,Manual,Petrol,1500.0,250000,2003,894999,Civic 
Toyota,Manual,Petrol,1300.0,197340,2012,1750000,Corolla 
Honda,Automatic,Petrol,1800.0,70000,2017,3250000,Civic 
Suzuki,Manual,Petrol,800.0,89156,2015,720000,Bolan 
Toyota,Automatic,Petrol,1800.0,140000,2011,2600000,Prius 
Suzuki,Manual,Petrol,800.0,90922,2015,780000,Bolan 
Suzuki,Manual,Petrol,800.0,20000,2019,1030000,Mehran 
Toyota,Automatic,Petrol,1000.0,92000,2014,1845000,Passo 
Toyota,Manual,Petrol,1300.0,142000,2014,2300000,Corolla 
Honda,Automatic,Petrol,1300.0,35000,2020,2750000,City 
Honda,Automatic,Petrol,1800.0,85000,2015,2700000,Civic Rebirth
Daihatsu,Manual,Petrol,2000.0,12880,1986,1700000,Rocky 
Honda,Automatic,Petrol,1800.0,125000,2013,2200000,Civic Rebirth
BMW,Automatic,Petrol,1500.0,34000,2017,7100000,X1 
Toyota,Automatic,Petrol,2700.0,120000,2002,5300000,Prado 
Toyota,Automatic,Petrol,1600.0,43000,2017,3250000,Corolla 
Honda,Manual,Petrol,1300.0,240000,2007,1295000,City 
Toyota,Automatic,Hybrid,1800.0,41000,2017,5200000,C-HR 
Honda,Manual,Petrol,1300.0,26000,2020,2670000,City 
Toyota,Automatic,Petrol,1300.0,82000,2016,2650000,Corolla 
Toyota,Manual,Diesel,2500.0,150000,2008,3300000,Hilux 
Toyota,Manual,Petrol,1300.0,132991,1999,750000,Corolla Indus
Suzuki,Automatic,Petrol,600.0,90000,2011,1300000,Every 
Honda,Manual,Petrol,1800.0,135000,2008,1700000,Civic Reborn
Toyota,Automatic,Petrol,1300.0,142000,2015,2500000,Corolla 
Daihatsu,Manual,Petrol,800.0,200000,2011,815000,Cuore 
Toyota,Automatic,Diesel,2800.0,80000,2018,6950000,Hilux 
Suzuki,Manual,Petrol,1000.0,568844,2005,650000,Alto 
FAW,Manual,Petrol,1000.0,67000,2018,830000,X-PV 
Toyota,Manual,Petrol,1300.0,60000,2005,1150000,Corolla 
Toyota,Automatic,Hybrid,2500.0,88000,2011,4900000,Camry 
Suzuki,Automatic,Petrol,660.0,217522,2014,1380000,Every 
Toyota,Manual,Petrol,1300.0,94000,2008,1350000,Corolla 
Toyota,Automatic,Petrol,1800.0,98500,2015,2700000,Corolla 
Honda,Automatic,Petrol,1600.0,130147,2006,1220000,Civic 
Honda,Manual,Petrol,1300.0,12345,1998,695000,City 
Honda,Automatic,Petrol,1800.0,240000,2013,2600000,Civic Rebirth
Mercedes,Automatic,Petrol,2200.0,100000,1989,2150000,Benz E
Suzuki,Manual,Petrol,800.0,24000,2014,725000,Mehran 
Toyota,Automatic,Petrol,1600.0,146000,2011,2100000,Corolla 
Mitsubishi,Automatic,Petrol,1300.0,290000,1998,825000,Lancer 
Toyota,Manual,Petrol,1300.0,154000,2009,1500000,Corolla 
Toyota,Automatic,Petrol,1300.0,69000,2017,2775000,Corolla 
Suzuki,Manual,Petrol,800.0,70000,2007,640000,Bolan 
Toyota,Automatic,Petrol,1800.0,33000,2019,3850000,Corolla 
Suzuki,Manual,Petrol,1500.0,250000,2012,1750000,APV 
Toyota,Automatic,Petrol,2500.0,95000,2013,5875000,Camry XV50
Mitsubishi,Manual,Petrol,1600.0,253000,2004,975000,Lancer 
Daihatsu,Automatic,Petrol,660.0,120000,2009,1025000,Atrai Wagon
Toyota,Manual,Diesel,2000.0,44000,2009,1300000,Corolla 
Suzuki,Manual,Petrol,800.0,40000,2010,645000,Mehran 
Honda,Automatic,Petrol,1600.0,200000,2004,1600000,Civic 
Toyota,Manual,Petrol,1300.0,105500,2017,2625000,Corolla 
KIA,Manual,Diesel,2000.0,200000,1995,750000,Sportage 
Suzuki,Manual,Petrol,800.0,80000,2016,680000,Bolan 
Suzuki,Manual,Petrol,1000.0,90000,2016,1175000,Cultus 
Suzuki,Manual,Petrol,1000.0,180000,2015,1375000,Wagon R
Toyota,Automatic,Petrol,1600.0,215349,2012,2025000,Corolla 
Hyundai,Manual,Petrol,1000.0,150000,2004,720000,Santro 
Toyota,Manual,Diesel,2000.0,26000,2007,1120000,Corolla 9th
Suzuki,Manual,Petrol,1000.0,60000,2017,1400000,Cultus 
Suzuki,Manual,Petrol,1000.0,55000,2018,1550000,Wagon R
Toyota,Manual,Petrol,1300.0,35000,2018,3200000,Corolla 
Honda,Manual,Petrol,1300.0,20200,2021,2390000,City 
KIA,Automatic,Petrol,2000.0,34000,2019,5250000,Sportage 
Toyota,Automatic,Petrol,1300.0,115000,2015,2650000,Corolla 
Suzuki,Manual,Petrol,1300.0,150000,2011,1330000,Swift 
Suzuki,Manual,Petrol,1000.0,80000,2016,1350000,Cultus 
Suzuki,Manual,Petrol,1000.0,145500,2009,885000,Cultus 
Honda,Automatic,Petrol,1300.0,127177,2004,1250000,City 
Honda,Automatic,Petrol,1800.0,88000,2007,1750000,Civic Reborn
Suzuki,Manual,Petrol,800.0,880541,2016,830000,Mehran 
Suzuki,Manual,Petrol,1000.0,100000,1988,700000,Potohar 
Honda,Automatic,Petrol,1800.0,50000,2017,3650000,Civic 
Honda,Manual,Petrol,1800.0,134000,2012,2300000,Civic 
Suzuki,Manual,Petrol,1000.0,80022,2015,1175000,Cultus 
Suzuki,Manual,Petrol,1300.0,32000,2018,1930000,Swift 
Toyota,Automatic,Petrol,2700.0,84000,2014,17000000,Prado 
Suzuki,Manual,Petrol,1000.0,57000,2016,1185000,Cultus 
Honda,Automatic,Petrol,1500.0,176000,2006,1260000,Civic 
Suzuki,Manual,Petrol,800.0,32000,2012,740000,Bolan 
Suzuki,Manual,Petrol,800.0,100000,2011,610000,Mehran 
Honda,Automatic,Petrol,1800.0,120000,2008,1590000,Civic Reborn
Suzuki,Manual,Petrol,800.0,489710,2006,550000,Mehran 
FAW,Manual,Petrol,1000.0,46289,2017,1050000,Carrier 
Toyota,Automatic,Diesel,2500.0,101000,2012,4300000,Hilux 
Suzuki,Automatic,Petrol,660.0,119000,2008,1200000,Alto 
Honda,Automatic,Petrol,1800.0,36500,2019,4135000,Civic 
Toyota,Automatic,Petrol,1500.0,38000,2015,3700000,Vitz 
Toyota,Manual,Petrol,1600.0,123645,2001,880000,Corolla 
Suzuki,Manual,Petrol,800.0,35000,2018,1150000,Mehran 
Honda,Manual,Petrol,1300.0,120000,2005,1150000,City 
Honda,Automatic,Petrol,1800.0,26600,2018,3700000,Civic 
Toyota,Manual,Petrol,1300.0,63000,2016,2450000,Corolla 
Nissan,Automatic,Petrol,660.0,69000,2014,1460000,Moco 
Nissan,Manual,Petrol,1300.0,120000,1988,550000,Sunny 
Suzuki,Manual,Petrol,1300.0,250000,1993,535000,Margalla 
Suzuki,Manual,Petrol,800.0,200000,2013,800000,Bolan 
Toyota,Manual,Petrol,1300.0,150000,2017,2350000,Corolla 
Toyota,Manual,Petrol,1800.0,200000,2008,1630000,Corolla 
Hyundai,Manual,Petrol,1000.0,158698,2004,695000,Santro 
Honda,Manual,Petrol,1800.0,208000,2009,1725000,Civic Reborn
Daihatsu,Automatic,Petrol,660.0,52000,2007,1200000,Move 
Honda,Manual,Petrol,1500.0,146000,2006,1150000,Civic 
Toyota,Automatic,Petrol,3400.0,98000,2003,6800000,Prado 120
Honda,Manual,Petrol,1500.0,146000,2013,1990000,City 
Honda,Manual,Petrol,1600.0,171000,2002,1250000,Civic 
Suzuki,Manual,Petrol,800.0,25789,2010,560000,Mehran 
Toyota,Manual,Petrol,1300.0,185000,2013,2050000,Corolla 
Honda,Manual,Petrol,1600.0,135000,1999,885000,Civic 
Toyota,Manual,Petrol,1300.0,228524,2015,2250000,Corolla 
Suzuki,Manual,Petrol,1000.0,130000,2004,650000,Cultus 
Toyota,Automatic,Petrol,1600.0,80000,2012,2000000,Corolla 
Suzuki,Manual,Petrol,1000.0,100000,2007,780000,Cultus 
Honda,Automatic,Petrol,1800.0,110000,2007,1750000,Civic Reborn
Honda,Manual,Petrol,1300.0,102000,2014,2150000,City 
Honda,Manual,Petrol,1300.0,80000,2000,869999,City 
Honda,Automatic,Petrol,1800.0,117000,2014,2950000,Civic Rebirth
Daihatsu,Manual,Petrol,800.0,300000,2010,750000,Cuore 
Daewoo,Manual,Petrol,1600.0,120000,1994,550000,Racer 
Suzuki,Manual,Petrol,1000.0,56000,2006,570000,Cultus 
Toyota,Manual,Petrol,1300.0,432000,2010,1575000,Corolla 
Suzuki,Automatic,Petrol,660.0,56000,2006,760000,Every 
Honda,Manual,Petrol,1500.0,345000,2005,1180000,Civic Eagle
Daihatsu,Manual,Petrol,800.0,36000,2011,750000,Cuore 
Toyota,Automatic,Petrol,1000.0,56000,2015,2175000,Vitz 
Toyota,Automatic,Petrol,2700.0,140000,2004,5300000,Surf 
Suzuki,Manual,Petrol,1000.0,147200,2016,1450000,Wagon R
Honda,Manual,Petrol,1600.0,150000,2002,1150000,Element 
Suzuki,Manual,Petrol,800.0,120000,2006,560000,Mehran 
Suzuki,Manual,Petrol,800.0,60000,2017,885000,Mehran 
Suzuki,Manual,Petrol,800.0,57000,2006,560000,Bolan 
Toyota,Manual,Petrol,1300.0,198000,2001,1065000,Corolla 
Suzuki,Manual,Petrol,1000.0,153333,2012,680000,Alto 
Daihatsu,Automatic,Petrol,660.0,67000,2015,1500000,Mira 
Suzuki,Manual,Petrol,1000.0,80000,2007,720000,Cultus 
Nissan,Automatic,Petrol,660.0,59000,2013,1500000,Dayz 
Suzuki,Manual,Petrol,800.0,52000,2007,710000,Mehran 
Suzuki,Manual,Petrol,1000.0,235000,2007,525000,Alto 
Toyota,Manual,Petrol,1600.0,27000,2021,3300000,Corolla 
Suzuki,Manual,Petrol,1000.0,90000,2007,715000,Cultus 
Toyota,Automatic,Petrol,1000.0,150000,2007,1550000,Vitz 
Daihatsu,Automatic,Petrol,660.0,28000,2013,1250000,Move 
Hyundai,Manual,Diesel,2600.0,100000,2001,1500000,Shehzore 
Suzuki,Manual,Petrol,5555.0,28000,2014,1520000,Every Wagon
Honda,Manual,Petrol,1300.0,91000,2013,2050000,City 
Toyota,Automatic,Diesel,3000.0,100000,1991,2600000,Prado 
Toyota,Automatic,Petrol,1800.0,32000,2012,2090000,Wish 
Daihatsu,Automatic,Petrol,660.0,138500,2013,1120000,Hijet 
Toyota,Manual,Petrol,1300.0,82300,2012,1830000,Corolla 
Honda,Automatic,Hybrid,1500.0,88000,2012,2375000,Freed 
Toyota,Automatic,Petrol,1800.0,92000,2011,1835000,Corolla 
Toyota,Manual,Petrol,1300.0,150000,2018,2800000,Corolla 
Suzuki,Manual,Petrol,800.0,32500,2014,700000,Mehran 
Suzuki,Manual,Petrol,1000.0,65000,2007,720000,Cultus 
Suzuki,Manual,Petrol,1000.0,99000,2012,815000,Alto 
Suzuki,Automatic,Petrol,660.0,79000,2016,1625000,Alto 
Suzuki,Manual,Petrol,800.0,86275,2015,955000,Bolan 
Mercedes,Automatic,Petrol,1800.0,38000,2017,10900000,Benz C
Nissan,Automatic,Petrol,660.0,99000,2015,1315000,Clipper 
Toyota,Automatic,Hybrid,1500.0,48000,2018,3050000,Aqua 
Suzuki,Manual,Petrol,660.0,145000,2008,1025000,Alto 
Toyota,Automatic,Petrol,1000.0,24500,2013,1870000,Passo 
Toyota,Manual,Petrol,1300.0,166000,2009,1430000,Corolla 
Toyota,Automatic,Petrol,1800.0,110000,2014,2760000,Corolla 
Toyota,Automatic,Petrol,1800.0,84000,2018,3670000,Corolla 
Toyota,Manual,Petrol,1300.0,300000,2012,1775000,Corolla 
Toyota,Automatic,Petrol,1800.0,35000,2017,3400000,Corolla 
Toyota,Automatic,Petrol,1000.0,15000,2019,2525000,Passo 
Honda,Automatic,Petrol,1600.0,120000,2004,1045000,Civic 
Honda,Automatic,Petrol,1300.0,100000,2011,1720000,City 
Honda,Automatic,Petrol,1800.0,164000,2015,2850000,Civic Rebirth
Toyota,Automatic,Petrol,1600.0,75000,2018,3440000,Corolla 
Mitsubishi,Manual,Petrol,1100.0,85000,1997,750000,Pajero Mini
Suzuki,Manual,Petrol,800.0,79500,2014,850000,Mehran 
Suzuki,Manual,Petrol,1000.0,120000,2005,750000,Cultus 
Suzuki,Automatic,Petrol,660.0,70000,2010,1500000,Alto 
Suzuki,Manual,Petrol,800.0,24000,2014,630000,Mehran 
Suzuki,Manual,Petrol,660.0,26000,2019,1550000,Alto 
Toyota,Automatic,Petrol,1800.0,27000,2017,7800000,Premio 
Suzuki,Automatic,Petrol,660.0,67026,2014,1800000,Every Wagon
Toyota,Automatic,Petrol,1300.0,22812,2019,3200000,Corolla 
Suzuki,Manual,Petrol,1000.0,68000,2017,1450000,Wagon R
Toyota,Automatic,Petrol,3000.0,182453,2005,3485000,Mark X
Toyota,Automatic,Petrol,1000.0,32400,2018,2725000,Vitz 
Honda,Manual,Petrol,1300.0,108450,2007,1450000,City 
Honda,Automatic,Petrol,1300.0,70000,2018,2450000,City 
Honda,Automatic,Hybrid,1500.0,90000,2014,3180000,Vezel 
Honda,Automatic,Petrol,1800.0,32000,2020,4125000,Civic 
Toyota,Automatic,Petrol,1300.0,14900,2019,3325000,Corolla 
Toyota,Automatic,Petrol,1300.0,85000,2015,2450000,Corolla 
Honda,Automatic,Petrol,1800.0,53000,2009,2300000,Civic Reborn
Suzuki,Manual,Petrol,1000.0,85000,2013,1075000,Cultus 
Toyota,Manual,Petrol,1300.0,100000,1996,825000,Corolla Indus
Honda,Automatic,Petrol,1800.0,70000,2017,3500000,Civic 
Toyota,Automatic,Petrol,1500.0,106776,2004,2150000,Corolla Axio
Toyota,Automatic,Petrol,1000.0,64000,2015,2325000,Vitz 
Toyota,Automatic,Petrol,1300.0,76000,2001,1470000,Vitz 
Honda,Manual,Petrol,1500.0,11111,2005,1050000,Civic Eagle
FAW,Manual,Petrol,1300.0,56200,2016,1300000,V2 
Suzuki,Manual,Petrol,800.0,10000,2015,775000,Bolan 
Suzuki,Manual,Petrol,1000.0,51000,2010,1150000,Alto 
Suzuki,Manual,Petrol,1000.0,85000,2011,950000,Cultus 
Daihatsu,Automatic,Petrol,660.0,100000,2016,1450000,Mira 
Hyundai,Manual,Petrol,1100.0,84000,2004,650000,Santro 
Toyota,Manual,Petrol,1300.0,140000,2009,1770000,Corolla 
Honda,Automatic,Petrol,1800.0,135000,2008,1320000,Civic Reborn
Honda,Manual,Petrol,1300.0,79000,2014,1990000,City 
Suzuki,Manual,Petrol,800.0,20500,2016,810000,Mehran 
Toyota,Automatic,Petrol,1800.0,60000,2011,4500000,Premio 
Toyota,Automatic,Petrol,1000.0,98000,2000,1220000,Vitz 
Toyota,Manual,Petrol,1800.0,120000,2000,800000,Corona 
Toyota,Manual,Petrol,1300.0,161000,2007,1650000,Corolla 9th
Suzuki,Manual,Petrol,1000.0,100000,2007,590000,Alto 
Toyota,Manual,Petrol,1300.0,175000,2010,1600000,Corolla 
Suzuki,Manual,Petrol,800.0,115000,2012,825000,Bolan 
Honda,Manual,Petrol,1800.0,110982,2014,2150000,Civic Rebirth
Toyota,Manual,Petrol,1300.0,12100,2018,3025000,Corolla 
Honda,Automatic,Petrol,1300.0,55000,2018,2630000,City 
Mitsubishi,Automatic,Petrol,1300.0,104000,2008,1400000,Lancer 
Toyota,Manual,Petrol,1300.0,82400,2016,2500000,Corolla 
Suzuki,Manual,CNG,800.0,120000,2007,510000,Mehran 
Toyota,Manual,Petrol,1300.0,92000,2011,1930000,Corolla 
Nissan,Automatic,Petrol,1200.0,26000,2017,3050000,Note 
Hyundai,Manual,Petrol,1100.0,84000,2004,650000,Santro 
Daihatsu,Automatic,Petrol,660.0,82000,2012,1325000,Mira 
Toyota,Automatic,Petrol,2500.0,118000,2005,3675000,Mark X
Toyota,Automatic,Petrol,1500.0,145000,2010,3300000,Premio 
Daihatsu,Automatic,Petrol,660.0,146000,2013,850000,Mira 
Toyota,Automatic,Petrol,1000.0,150000,2006,1325000,Belta 
Suzuki,Manual,Petrol,1000.0,169000,2007,665000,Alto 
Toyota,Automatic,Petrol,1500.0,37118,2018,3850000,Corolla Axio
Toyota,Automatic,Petrol,1800.0,65000,2018,3650000,Corolla 
Toyota,Manual,Petrol,1300.0,100000,1999,1020000,Corolla Indus
Toyota,Automatic,Petrol,1000.0,110000,2012,1560000,Passo 
Honda,Manual,Petrol,1300.0,150000,2014,1930000,City 
Toyota,Automatic,Petrol,1500.0,80000,2012,2600000,Corolla Axio
Toyota,Automatic,Petrol,1800.0,29780,2018,3875000,Corolla 
Suzuki,Manual,Petrol,1000.0,37000,2018,1550000,Wagon R
Toyota,Manual,Petrol,1300.0,50000,2019,3000000,Corolla 
Suzuki,Manual,Petrol,1300.0,62000,2017,1750000,Swift 
Toyota,Automatic,Petrol,2700.0,300000,2015,4000000,Hiace 
Honda,Manual,Petrol,1300.0,190000,2006,1220000,City 
Toyota,Manual,Diesel,2400.0,100000,1990,1900000,Prado 
Nissan,Automatic,Petrol,660.0,95000,2014,1600000,Clipper 
Suzuki,Manual,Petrol,800.0,170000,2008,610000,Bolan 
Toyota,Automatic,Petrol,1000.0,60000,2018,2800000,Vitz 
Honda,Manual,Petrol,1600.0,150000,2003,1190000,Civic 
Honda,Manual,Petrol,1300.0,109000,2017,2175000,City 
Toyota,Automatic,Petrol,1000.0,50400,2005,1420000,Vitz 
Suzuki,Manual,Petrol,1000.0,80000,2016,1265000,Cultus 
Honda,Automatic,Petrol,1800.0,140000,2012,2530000,Civic 
Honda,Manual,Petrol,1300.0,79000,2014,1990000,City 
Nissan,Automatic,Petrol,660.0,160000,2010,980000,Clipper 
United,Manual,Petrol,800.0,12541,2019,780000,Bravo 
Suzuki,Manual,Petrol,800.0,100000,2012,670000,Mehran 
Toyota,Manual,Petrol,1300.0,122000,2018,2850000,Corolla 
Toyota,Manual,Petrol,1300.0,100000,2018,2700000,Corolla 
Toyota,Automatic,Petrol,1600.0,82000,2012,2450000,Corolla 
Suzuki,Manual,Petrol,800.0,48000,2013,844999,Mehran 
Suzuki,Manual,Petrol,1000.0,100000,2007,725000,Cultus 
Suzuki,Manual,Petrol,800.0,98000,2015,635000,Bolan 
Suzuki,Manual,Petrol,1000.0,80000,2005,610000,Cultus 
Toyota,Automatic,Diesel,2500.0,150000,2012,4200000,Hilux 
Audi,Automatic,Petrol,1800.0,62000,2016,10000000,A6 
Toyota,Automatic,Petrol,1500.0,90000,2006,2400000,Rush 
Honda,Manual,Petrol,1300.0,278000,2005,1490000,City 
Honda,Automatic,Petrol,1500.0,18000,2019,4400000,Vezel 
Honda,Automatic,Petrol,1800.0,73000,2017,3400000,Civic 
Suzuki,Manual,Petrol,800.0,110000,2016,950000,Bolan 
Suzuki,Manual,Petrol,800.0,50500,2017,860000,Mehran 
Honda,Automatic,Petrol,1300.0,55000,2018,2630000,City 
Toyota,Manual,Petrol,1300.0,100000,2016,2690000,Corolla 
Toyota,Automatic,Diesel,3000.0,100000,2012,5400000,Hilux 
Toyota,Automatic,Petrol,1300.0,129000,2004,2130000,Corolla Assista
Honda,Automatic,Petrol,1800.0,87000,2016,3420000,Civic Rebirth
Suzuki,Manual,Petrol,1300.0,189000,2009,1125000,Liana 
Suzuki,Manual,Petrol,1000.0,76000,2014,1070000,Cultus 
Suzuki,Manual,Petrol,800.0,41000,2019,1080000,Mehran 
Suzuki,Automatic,Petrol,660.0,157000,2008,985000,Every 
Toyota,Automatic,Petrol,1000.0,86000,2012,1600000,Passo 
Toyota,Manual,Petrol,1300.0,145000,2006,1450000,Corolla 9th
Suzuki,Automatic,Petrol,660.0,119000,2016,1600000,Wagon R
Honda,Automatic,Petrol,1800.0,220000,2008,1650000,Civic Reborn
Honda,Manual,Petrol,1300.0,151000,2003,819999,City 
Toyota,Automatic,Petrol,1600.0,16000,2019,3375000,Corolla 
Suzuki,Automatic,Petrol,660.0,80000,2015,1570000,Wagon R
Suzuki,Manual,Petrol,800.0,70196,2008,590000,Bolan 
Honda,Automatic,Petrol,1500.0,73000,2018,3000000,BR-V 
Suzuki,Manual,Petrol,1000.0,163000,2009,880000,Cultus 
Honda,Manual,Petrol,1300.0,47000,2018,2365000,City 
Toyota,Automatic,Petrol,1600.0,115000,2012,2150000,Corolla 
Suzuki,Manual,Petrol,800.0,40000,2013,840000,Mehran 
Suzuki,Manual,Petrol,800.0,73000,2018,1100000,Bolan 
Honda,Automatic,Petrol,1800.0,95000,2019,3820000,Civic 
Suzuki,Manual,Petrol,1000.0,120000,2017,1425000,Wagon R
Suzuki,Manual,Petrol,1300.0,120657,2013,1350000,Swift 
Suzuki,Manual,Petrol,1000.0,90000,2013,1220000,Cultus 
Honda,Manual,Petrol,1500.0,44000,2005,1225000,Civic Eagle
Suzuki,Manual,Petrol,800.0,84500,2015,875000,Mehran 
Toyota,Manual,Petrol,1300.0,170000,2009,1750000,Corolla 
Daihatsu,Automatic,Petrol,660.0,15000,2017,1730000,Mira 
Toyota,Automatic,Hybrid,1500.0,36000,2018,3295000,Aqua 
Daihatsu,Automatic,Petrol,660.0,72300,2015,1550000,Mira 
Toyota,Automatic,Petrol,1300.0,33600,2019,3020000,Corolla 
Honda,Manual,Petrol,1300.0,97000,2012,1750000,City 
Toyota,Automatic,Petrol,1500.0,18000,2020,3300000,Yaris 
Toyota,Automatic,Petrol,1000.0,45000,2017,2800000,Vitz 
FAW,Manual,Petrol,1300.0,63000,2018,1300000,V2 
Toyota,Manual,Petrol,1300.0,174000,2006,1200000,Corolla 9th
Toyota,Manual,Petrol,1300.0,99350,2011,1920000,Corolla 
Suzuki,Automatic,Petrol,660.0,100000,2007,1000000,Cervo 
Toyota,Manual,Petrol,1300.0,55000,2019,3050000,Corolla 
Toyota,Automatic,Hybrid,1500.0,39000,2018,3600000,Aqua 
Mitsubishi,Automatic,Petrol,1000.0,120000,2012,1675000,Mirage 
Suzuki,Manual,Petrol,1000.0,92000,2014,1170000,Cultus 
Toyota,Automatic,Petrol,1800.0,110000,2014,3000000,Prius 
Toyota,Automatic,Petrol,1500.0,150000,1997,1360000,Corolla Indus
Suzuki,Manual,Petrol,1300.0,100000,2006,840000,Liana 
Honda,Manual,Petrol,1300.0,171000,2014,1870000,City 
Suzuki,Manual,CNG,800.0,150000,2006,510000,Mehran 
Hyundai,Manual,CNG,1000.0,136000,2000,600000,Santro 
Toyota,Automatic,Petrol,1000.0,70000,2015,2100000,Passo 
Hyundai,Manual,Diesel,2600.0,50000,2020,2550000,H-100 
Toyota,Automatic,Petrol,2700.0,56000,2015,17500000,Prado 
Honda,Automatic,Petrol,1800.0,95000,2017,3650000,Civic 
Suzuki,Manual,Petrol,800.0,41000,2017,915000,Mehran 
Toyota,Manual,Petrol,1300.0,57000,2017,2820000,Corolla 
Suzuki,Automatic,Petrol,660.0,76000,2014,2050000,Jimny Sierra
Honda,Manual,Petrol,1300.0,135000,2004,1100000,City 
FAW,Manual,Petrol,1300.0,62000,2018,1480000,V2 
Nissan,Automatic,Petrol,660.0,93000,2017,1875000,Clipper 
Nissan,Automatic,Petrol,660.0,10300,2019,2425000,Dayz 
Toyota,Manual,Diesel,2000.0,100000,2011,1940000,Corolla 
Honda,Manual,Petrol,1300.0,87000,2010,1900000,City 
Honda,Automatic,Petrol,1600.0,130000,2003,1200000,Civic 
Toyota,Automatic,Petrol,1000.0,81500,2012,1725000,Vitz 
Suzuki,Manual,CNG,800.0,300000,2008,735000,Bolan 
Toyota,Automatic,Petrol,1300.0,34000,2015,2250000,Vitz 
Suzuki,Manual,Petrol,1000.0,40000,2017,1425000,Cultus 
Toyota,Manual,Petrol,1300.0,180000,2011,1650000,Corolla 
Honda,Automatic,Petrol,660.0,53000,2015,1795000,N One
Suzuki,Manual,Petrol,800.0,65000,2014,875000,Mehran 
Toyota,Manual,Petrol,1300.0,114000,2015,2450000,Corolla 
Toyota,Automatic,Petrol,1000.0,135000,2003,1385000,Vitz 
Suzuki,Manual,CNG,1000.0,230000,2010,850000,Alto 
Suzuki,Manual,Petrol,1000.0,80000,2008,750000,Cultus 
Toyota,Manual,Petrol,1300.0,105000,2016,2450000,Corolla 
Honda,Automatic,Hybrid,1500.0,200000,2012,2500000,Freed 
Honda,Automatic,Petrol,1800.0,210000,2011,1830000,Civic Reborn
Toyota,Automatic,Hybrid,1800.0,61000,2018,5600000,C-HR 
Toyota,Automatic,Petrol,1600.0,41000,2018,3250000,Corolla 
Toyota,Automatic,Petrol,1800.0,179000,2017,3550000,Corolla 
Toyota,Automatic,Petrol,1600.0,56000,2019,3225000,Corolla 
Honda,Automatic,Petrol,1600.0,170000,2003,1300000,Civic 
Suzuki,Manual,Petrol,800.0,29843,2004,550000,Mehran 
Toyota,Manual,Petrol,1300.0,32156,1996,980000,Corolla Indus
Honda,Automatic,Petrol,1300.0,185000,2006,1900000,Civic Hybrid
Suzuki,Automatic,Petrol,660.0,150000,2009,1175000,Every Wagon
Suzuki,Manual,Petrol,1000.0,50000,2013,1390000,Cultus 
Suzuki,Manual,Petrol,1000.0,86000,2006,600000,Cultus 
Suzuki,Manual,Petrol,800.0,550552,2012,780000,Bolan 
Toyota,Automatic,Petrol,1500.0,62000,2014,2550000,Aqua 
